,state_id,name,ccn,zipcode,part_of_system,system_name,service_cat,total_charges,medicaid_inpatient_charge,medicaid_outpatient_charge,total_revenue,bad_debt,net_patient_revenue,charity,charity_and_bad_debt,medicaid_charges,medicaid_revenue,total_expenses,beds,medicaid_inpatient,total_inpatient,medicaid_outpatient,total_outpatient,medicaid_pct_inpatient,medicaid_pct_outpatient,year,type,uninsured_cnt,total_uninsured_cnt,dsh_cost_to_charge,total_inpatient_charge,total_outpatient_charge,total_inpatient_charge_newborn,city,system_city,acute_care,report_count,total_supplemental
1099,56204,Macon County General Hospital,441305.0,37083.0,0,,General Medical and Surgical,25013264.0,724854.0,4508845.0,11271049.0,1552666.0,7765507.0,580648.0,2133314.0,5233699.0,1019107.0,11089027.0,25.0,279.0,3121.0,6426.0,30949.0,0.08939442486382569,0.20763191056253838,2014,non_profit,,,,6243551.0,18769713.0,6243551.0,Lafayette,,yes,5.0,
1100,57245,Jackson - Madison County General Hospital,440002.0,38301.0,-1,West TN Healthcare,General Medical and Surgical,1501769499.0,93297777.0,101952038.0,564431278.0,57792875.0,504296788.0,28432673.0,86225548.0,195249815.0,43619418.0,521107880.0,635.0,21403.0,154191.0,38063.0,188420.0,0.13880836105868696,0.20201146375119414,2014,public,,,,733150827.0,767925419.0,733844080.0,Jackson,Jackson,yes,5.0,
1101,57265,Regional Hospital of Jackson,440189.0,38305.0,-1,Community Health Systems,General Medical and Surgical,646076800.0,43221551.0,44703852.0,81800415.0,13734351.0,80864498.0,-51638.0,13682713.0,87925403.0,6827118.0,77348444.0,152.0,2895.0,23130.0,11651.0,34390.0,0.1251621271076524,0.3387903460308229,2014,for_profit,,,,402522433.0,242920845.0,403155955.0,Jackson,Franklin,yes,5.0,
1102,57405,Pathways of Tennessee,444010.0,38301.0,-1,West Tennessee Healthcare,Psychiatric,17216338.0,546490.0,8782268.0,17504732.0,225684.0,8270266.0,72289.0,297973.0,9328758.0,6749008.0,17203852.0,25.0,749.0,3706.0,89311.0,129230.0,0.2021046950890448,0.6911011375067708,2014,public,,,,2747440.0,14468898.0,2747440.0,Jackson,Jackson,no,,
1103,58233,Grandview Medical Center Jasper,440156.0,373473638.0,-1,"HCA, Inc",General Medical and Surgical,109261489.0,4932015.0,15055746.0,18802055.0,12568720.0,18199978.0,776585.0,13345305.0,19987761.0,2942912.0,21858999.0,70.0,910.0,7587.0,7125.0,27680.0,0.11994200606300251,0.2574060693641618,2014,for_profit,,,,38588113.0,70673376.0,38588113.0,Jasper,Nashville,yes,5.0,
1104,59244,Marshall Medical Center,441309.0,37091.0,0,,General Medical and Surgical,33532439.0,168189.0,5840835.0,15091588.0,3475513.0,12288515.0,590039.0,4065552.0,6009024.0,194965.0,14716088.0,25.0,44.0,491.0,7416.0,39377.0,0.08961303462321792,0.1883332910074409,2014,public,,,,2579003.0,30953436.0,2579003.0,Lewisburg,,yes,5.0,
1105,60224,Maury Regional Hospital,440073.0,384014802.0,-1,Maury Regional Hospital,General Medical and Surgical,721143013.0,30884510.0,59441278.0,237522017.0,30898618.0,223820920.0,11432147.0,42330765.0,90325788.0,14087171.0,229829545.0,255.0,5268.0,41727.0,34300.0,225278.0,0.12624919117118413,0.15225632329832473,2014,public,,,,261986654.0,452475381.0,268667632.0,Columbia,Columbia,yes,5.0,
1106,60404,Behavioral Healthcare Center at Columbia,444021.0,38401.0,0,,Psychiatric,4157307.0,0.0,0.0,3587199.0,58977.0,3587086.0,28400.0,87377.0,0.0,0.0,3219071.0,16.0,0.0,3928.0,0.0,0.0,0.0,,2014,for_profit,,,,4157307.0,0.0,4157307.0,Columbia,,no,,
1107,62202,Sweetwater Hospital Association,440084.0,37874.0,0,,General Medical and Surgical,199612045.0,6519369.0,35740100.0,42835909.0,8902687.0,38922115.0,2128680.0,11031367.0,42259469.0,7997265.0,35825902.0,59.0,1241.0,9576.0,29824.0,110946.0,0.12959482038429407,0.268815459773223,2014,non_profit,,,,52730351.0,146347492.0,53264553.0,Sweetwater,,yes,5.0,
1108,63204,Gateway Medical Center,440035.0,37040.0,-1,"Community Health Systems, Inc",General Medical and Surgical,839545121.0,51167085.0,74493061.0,129421345.0,25877652.0,126715558.0,1981886.0,27859538.0,125660146.0,15979858.0,128366367.0,270.0,5541.0,36153.0,23881.0,111787.0,0.15326528918761928,0.21362949180137225,2014,for_profit,,,,385672937.0,449112670.0,390432451.0,Clarksville,Franklin,yes,5.0,
1109,63404,Behavioral Healthcare Center at Clarksville,444019.0,37040.0,0,,Psychiatric,5412842.0,0.0,0.0,4151904.0,-96643.0,4151697.0,0.0,-96643.0,0.0,0.0,3948197.0,26.0,0.0,5213.0,0.0,0.0,0.0,,2014,for_profit,,,,5412842.0,0.0,5412842.0,Clarksville,,no,,
1110,66205,Baptist Memorial Hospital - Union City,440130.0,38261.0,-1,Baptist Memorial Health Care Corporation,General Medical and Surgical,152122590.0,6013630.0,15743369.0,40063200.0,4464190.0,37835475.0,0.0,4464190.0,21756999.0,4565640.0,43579630.0,173.0,1517.0,9978.0,8071.0,43952.0,0.1520344758468631,0.18363214415726248,2014,non_profit,,,,45855468.0,105821745.0,46300845.0,Union City,Memphis,yes,5.0,
1111,67214,Livingston Regional Hospital,440187.0,38570.0,-1,LifePoint Health,General Medical and Surgical,133547824.0,6943041.0,15842843.0,31950760.0,4329054.0,30129672.0,0.0,4329054.0,22785884.0,3432028.0,28315680.0,114.0,1088.0,14233.0,7570.0,26228.0,0.07644207124288625,0.2886228458136343,2014,for_profit,,,,67110592.0,65949207.0,67598617.0,Livingston,Brentwood,yes,5.0,
1112,68204,Perry Community Hospital,440040.0,37096.0,0,,General Medical and Surgical,18351830.0,207521.0,1710710.0,7061549.0,717358.0,6181180.0,305145.0,1022503.0,1918231.0,364672.0,6571386.0,53.0,93.0,5068.0,446.0,6713.0,0.01835043409629045,0.0664382541337703,2014,for_profit,,,,8732144.0,9619686.0,8732144.0,Linden,,yes,5.0,
1113,70223,Copper Basin Medical Center,441315.0,37317.0,0,,General Medical and Surgical,39836680.0,581121.0,4360687.0,15183114.0,5062383.0,13424603.0,105303.0,5167686.0,4941808.0,705593.0,9782854.0,25.0,353.0,3644.0,862.0,10654.0,0.09687156970362239,0.08090857893748826,2014,non_profit,,,,9667228.0,30169452.0,9667228.0,Copperhill,,yes,2.0,
1114,71204,Cookeville Regional Medical Center,440059.0,38501.0,-1,Cookeville Regional Health System,General Medical and Surgical,508636897.0,28895675.0,37442870.0,217618435.0,29284210.0,204912702.0,5222598.0,34506808.0,66338545.0,20831137.0,213321199.0,247.0,7263.0,57110.0,28687.0,192406.0,0.12717562598494134,0.14909618203174538,2014,public,,,,237612304.0,269653002.0,238983895.0,Cookeville,Cookeville,yes,5.0,
1115,71404,"PremierCare Tennessee, Inc.",444022.0,38501.0,0,,Psychiatric,7061968.0,2709200.0,183745.0,3138309.0,425757.0,3767875.0,120237.0,545994.0,2892945.0,1266932.0,3301213.0,38.0,2084.0,5060.0,641.0,1684.0,0.41185770750988143,0.3806413301662708,2014,for_profit,,,,6577945.0,484023.0,6577945.0,Cookeville,,no,,
1116,72223,Rhea Medical Center,441310.0,373217922.0,0,,General Medical and Surgical,43401649.0,742815.0,7070012.0,18473039.0,4075093.0,17757712.0,924007.0,4999100.0,7812827.0,2394121.0,17939823.0,25.0,281.0,3526.0,9685.0,42986.0,0.07969370391378332,0.2253059135532499,2014,public,,,,7392718.0,36008931.0,7392718.0,Dayton,,yes,5.0,
1117,73212,Roane Medical Center,440031.0,37798.0,-1,Covenant Health,General Medical and Surgical,107849913.0,4750293.0,13082643.0,31292898.0,7703712.0,27014440.0,428961.0,8132673.0,17832936.0,1534560.0,35158716.0,54.0,1003.0,8516.0,10510.0,57874.0,0.11777829967120713,0.18160140995956733,2014,non_profit,,,,38211955.0,69637958.0,38211955.0,Harriman,Knoxville,yes,5.0,
1118,74214,NorthCrest Medical Center,440065.0,37172.0,0,,General Medical and Surgical,236253879.0,9117482.0,34495625.0,79767326.0,10927452.0,76295306.0,5556198.0,16483650.0,43613107.0,8149639.0,61287419.0,109.0,1827.0,12263.0,16477.0,84535.0,0.14898475087662072,0.19491334950020703,2014,non_profit,,,,64971592.0,170417870.0,65836009.0,Springfield,,yes,5.0,
1119,75214,Saint Thomas Rutherford Hospital,440053.0,37129.0,-1,Saitn Thomas Health,General Medical and Surgical,906119348.0,58232572.0,64485339.0,247475643.0,17694458.0,234221641.0,51585219.0,69279677.0,122717911.0,27836384.0,213038174.0,286.0,9151.0,58744.0,23006.0,102818.0,0.15577761133051887,0.2237545954988426,2014,non_profit,,,,441532503.0,442952818.0,463166530.0,Murfreesboro,Nashville,yes,5.0,
1120,75234,TriStar StoneCrest Medical Center,440227.0,37167.0,-1,TriStar HCA,General Medical and Surgical,467791839.0,25502155.0,50162581.0,110580889.0,45079718.0,109437871.0,3295867.0,48375585.0,75664736.0,12717829.0,92355894.0,109.0,3332.0,17480.0,18829.0,86140.0,0.19061784897025172,0.21858602275365685,2014,for_profit,,,,178141069.0,285253024.0,182538815.0,Smyrna,Nashville,yes,5.0,
1121,75254,Trustpoint Hospital,440231.0,37129.0,0,,Acute Medical Hospital - Non surgical,39859504.0,2674757.0,106095.0,20646070.0,568681.0,19146104.0,202291.0,770972.0,2780852.0,1133796.0,20124482.0,96.0,1873.0,21095.0,253.0,2758.0,0.08878881251481394,0.09173313995649021,2014,for_profit,,,,38673841.0,1185663.0,38673841.0,Murfreesboro,,yes,5.0,
1122,76212,Pioneer Community Hospital of Scott,440235.0,37841.0,-1,"Pioneer Health Services, INC",General Medical and Surgical,31344815.0,791449.0,7249484.0,15813017.0,3821119.0,15765603.0,90911.0,3912030.0,8040933.0,3563130.0,15345839.0,25.0,204.0,2484.0,2618.0,21790.0,0.0821256038647343,0.12014685635612667,2014,for_profit,,,,5244991.0,26099824.0,5244991.0,Oneida,Magee,yes,4.0,
1123,78232,LeConte Medical Center,440081.0,37862.0,-1,Covenant Health,General Medical and Surgical,263604429.0,12761635.0,29623432.0,71497570.0,15536002.0,66624519.0,3396227.0,18932229.0,42385067.0,7943667.0,66530953.0,79.0,2475.0,15475.0,21800.0,117448.0,0.15993537964458804,0.18561405898780736,2014,non_profit,,,,89088170.0,172793612.0,90810817.0,Sevierville,Knoxville,yes,5.0,
1124,79216,Baptist Memorial Hospital,440048.0,38120.0,-1,Baptist Memorial Hospital,General Medical and Surgical,2010403438.0,100899490.0,62918850.0,483467780.0,73607836.0,457473880.0,22220286.0,95828122.0,163818340.0,29839493.0,517766017.0,706.0,14372.0,155576.0,17062.0,123541.0,0.09237928729366998,0.1381079965355631,2014,non_profit,,,,1317977866.0,692425572.0,1317977866.0,Memphis,Memphis,yes,5.0,
1125,79236,Methodist Hospital - Germantown,440049.0,38138.0,-1,Methodist LeBonheur Healthcare,General Medical and Surgical,1147129585.0,41382762.0,38376701.0,310632731.0,32332942.0,313898375.0,29992304.0,62325246.0,79759463.0,14503035.0,250218377.0,309.0,6964.0,78586.0,13675.0,136281.0,0.0886162929783931,0.10034414188331463,2014,non_profit,,,,571747933.0,545882318.0,601247267.0,Germantown,Memphis,yes,5.0,
1126,79246,Regional One Health,440152.0,38103.0,0,,"All except 2, 3, 10 and 11",1273264760.0,248526285.0,116946220.0,359794055.0,76262759.0,238238296.0,286945174.0,363207933.0,365472505.0,30631821.0,353156986.0,631.0,37175.0,87930.0,45233.0,112712.0,0.4227794836802002,0.401314855561076,2014,non_profit,,,,833620653.0,425891042.0,847373718.0,Memphis,,yes,5.0,
1127,79256,Saint Jude Children's Research Hospital,443302.0,38105.0,0,,Pediatric Hematology/Oncology/Catastrophic Dis,417751521.0,66372396.0,103436492.0,742171783.0,681235.0,90735246.0,74210808.0,74892043.0,169808888.0,23306817.0,683276028.0,78.0,6925.0,14936.0,28024.0,66540.0,0.4636448848419925,0.42116020438833784,2014,non_profit,,,,150429662.0,267321859.0,150429662.0,Memphis,,yes,5.0,
1128,79266,Methodist Hospital - South,440049.0,38116.0,-1,Methodist Lebonheur Healthcare,General Medical and Surgical,419028450.0,42454963.0,76574636.0,100174168.0,19419597.0,89736865.0,57967435.0,77387032.0,119029599.0,21101844.0,95614754.0,156.0,6439.0,24700.0,30610.0,74126.0,0.26068825910931176,0.412945525186844,2014,non_profit,,,,186735643.0,229014934.0,190013516.0,Memphis,Memphis,yes,5.0,
1129,79276,Methodist Healthcare - Memphis Hospitals,440049.0,38104.0,-1,Methodist Healthcare,General Medical and Surgical,2176033356.0,136858002.0,165559725.0,577828799.0,17434365.0,504604805.0,173659959.0,191094324.0,302417727.0,50469892.0,574707396.0,617.0,17092.0,114319.0,27948.0,173165.0,0.14951145478879277,0.1613952011087691,2014,non_profit,,,,941798294.0,1234235062.0,941798294.0,Memphis,Memphis,yes,5.0,
1130,79296,Methodist Hospital - North,440049.0,38128.0,-1,Methodist LeBonheur Healthcare,General Medical and Surgical,684179741.0,46091544.0,59862492.0,153158589.0,23017029.0,143944877.0,75419403.0,98436432.0,105954036.0,19440671.0,141866518.0,246.0,7851.0,57517.0,24984.0,86351.0,0.1364987742754316,0.2893307547104261,2014,non_profit,,,,392112314.0,292067427.0,392112314.0,Memphis,Memphis,yes,5.0,
1131,79306,Lebonheur Children's Medical Center,440049.0,38103.0,-1,Methodist Lebonheur Healthcare,Pediatric,940356549.0,377830749.0,254025796.0,392912714.0,18225591.0,310633319.0,20513927.0,38739518.0,631856545.0,122325990.0,372854884.0,255.0,42501.0,59462.0,114170.0,163451.0,0.7147590057515725,0.6984967972052787,2014,non_profit,,,,553588036.0,386768513.0,553588036.0,Memphis,Memphis,yes,5.0,
1132,79326,Baptist Memorial Hospital - Collierville,440048.0,38017.0,-1,Baptist Memorial Health Care Corporation,General Medical and Surgical,170551556.0,3849086.0,9505669.0,44517400.0,8692767.0,42706179.0,4684649.0,13377416.0,13354755.0,1534270.0,51851051.0,81.0,493.0,9352.0,1261.0,26524.0,0.05271599657827203,0.0475418488915699,2014,non_profit,,,,73141975.0,97409581.0,73141975.0,Collierville,Memphis,yes,5.0,
1133,79386,Delta Medical Center,440159.0,38118.0,-1,Acadia Healthcare Corporation,General Medical and Surgical,124354212.0,18132052.0,13438188.0,49578489.0,6558714.0,45664819.0,356570.0,6915284.0,31570240.0,12556369.0,47961874.0,243.0,11056.0,45227.0,13931.0,37703.0,0.24445574546178167,0.3694931437816619,2014,for_profit,,,,78919375.0,45434837.0,78919375.0,Memphis,Franklin,yes,5.0,
1134,79396,Saint Francis Hospital,440183.0,381195200.0,-1,Tenet Healthcare Corporation,General Medical and Surgical,1766846117.0,170164984.0,92277865.0,305178038.0,29265198.0,291725283.0,26844552.0,56109750.0,262442849.0,25584395.0,267969494.0,519.0,17656.0,88021.0,22107.0,120476.0,0.2005884959271083,0.1834971280587005,2014,for_profit,,,,1105220997.0,657169851.0,1109676266.0,Memphis,Dallas,yes,5.0,
1135,79446,Memphis Mental Health Institute,444001.0,38103.0,0,,Psychiatric,19020424.0,156036.0,0.0,17979994.0,0.0,2266769.0,15820571.0,15820571.0,156036.0,34975.0,18153020.0,55.0,4324.0,16877.0,0.0,0.0,0.2562066718018605,,2014,public,,,,19020424.0,0.0,19020424.0,Memphis,,no,,
1136,79456,Lakeside Behavioral Health System,444004.0,38133.0,-1,United Health Services,Psychiatric,124700448.0,46451784.0,1841875.0,60033950.0,2579619.0,58715493.0,827196.0,3406815.0,48293659.0,19438566.0,37500030.0,290.0,33147.0,83256.0,4985.0,22350.0,0.3981334678581724,0.22304250559284117,2014,for_profit,,,,124700448.0,0.0,124700448.0,Memphis,King of Prussia,no,,
1137,79506,Baptist Memorial Hospital for Women,440048.0,381202373.0,-1,,General Medical and Surgical,186304770.0,55596024.0,10437357.0,81819556.0,4722015.0,67922044.0,955083.0,5677098.0,66033381.0,32498373.0,91440916.0,140.0,11856.0,24154.0,4039.0,36536.0,0.4908503767491927,0.11054850010948106,2014,non_profit,,,,118628261.0,60949530.0,125355240.0,Memphis,,yes,5.0,
1138,79516,Saint Francis Hospital - Bartlett,440228.0,381334003.0,-1,Tenet Healthcare Corporation,General Medical and Surgical,702524487.0,45541231.0,43958805.0,131138633.0,15839479.0,129394309.0,3686452.0,19525931.0,89500036.0,8638764.0,98497388.0,196.0,3607.0,31118.0,11508.0,66833.0,0.11591361912719327,0.17219038498945133,2014,for_profit,,,,374537085.0,322951592.0,379572895.0,Bartlett,Dallas,yes,5.0,
1139,79756,HealthSouth Rehabilitation Hospital of Memphis,443029.0,38104.0,-1,HealthSouth Corporation,Rehabilitation,40597801.0,434639.0,116866.0,22578133.0,506765.0,22564639.0,271831.0,778596.0,551505.0,70259.0,17023562.0,80.0,168.0,17804.0,432.0,6425.0,0.00943608177937542,0.06723735408560311,2014,for_profit,,,,38588714.0,2009087.0,38588714.0,Memphis,Birmingham,no,,
1140,79766,Baptist Rehabilitation - Germantown,,38138.0,-1,Baptist Memorial Health Care Corporation,Rehabilitation,58121056.0,427360.0,2864701.0,12081147.0,1304260.0,12786408.0,177059.0,1481319.0,3292061.0,544160.0,21907932.0,50.0,0.0,1443.0,1272.0,9716.0,0.0,0.13091807328118568,2014,non_profit,,,,32237558.0,25883498.0,32237558.0,Germantown,Memphis,no,,
1141,79776,Baptist Memorial Restorative Care Hospital,442010.0,38120.0,-1,Baptist Memorial Health Care Corporation,Long Term Acute Care,58577309.0,867412.0,0.0,16957207.0,-1227295.0,16804992.0,2660422.0,1433127.0,867412.0,-62445.0,16874696.0,30.0,36.0,8449.0,0.0,0.0,0.004260859273286779,,2014,non_profit,,,,58577309.0,0.0,58577309.0,Memphis,Memphis,no,,
1142,79786,Select Specialty Hospital - Memphis,442014.0,38119.0,-1,Select Medical Corporation,Long Term Acute Care,70036017.0,5135740.0,0.0,20688091.0,309061.0,20680807.0,0.0,309061.0,5135740.0,1313963.0,19715966.0,39.0,1055.0,11607.0,0.0,0.0,0.09089342638063237,,2014,for_profit,,,,70036017.0,0.0,70036017.0,Memphis,Mechanicsburg,no,,
1143,79796,"Methodist Extended Care Hospital, Inc.",442013.0,38104.0,-1,Methodist LeBonheur Healthcare,Long Term Acute Care,45398595.0,0.0,0.0,16415624.0,387575.0,16240905.0,162209.0,549784.0,0.0,0.0,16118751.0,36.0,0.0,11752.0,0.0,0.0,0.0,,2014,non_profit,,,,45398595.0,0.0,45398595.0,Memphis,Memphis,no,,
1144,79806,HealthSouth Rehabilitation Hospital - North,443031.0,38128.0,-1,HealthSouth Corporation,Rehabilitation,26198725.0,294683.0,0.0,18392289.0,255703.0,18365096.0,87694.0,343397.0,294683.0,59967.0,12197629.0,50.0,130.0,13905.0,0.0,0.0,0.009349154980222941,,2014,for_profit,,,,26198725.0,0.0,26198725.0,Memphis,Birmingham,no,,
1145,79816,Regional Med Extended Care Hospital,442017.0,381032807.0,0,,Long Term Acute Care,11149240.0,545207.0,0.0,1274577.0,0.0,1274577.0,0.0,0.0,545207.0,147200.0,4098875.0,24.0,92.0,1711.0,0.0,0.0,0.05376972530683811,,2014,for_profit,,,,11149240.0,0.0,11149240.0,Memphis,,no,,
1146,80214,Riverview Regional Medical Center South,441307.0,37030.0,-1,LifePoint Hospitals,Critical Access Hospital,86978787.0,3457317.0,14156252.0,25569720.0,4384574.0,23306416.0,389243.0,4773817.0,17613569.0,2576209.0,19703253.0,25.0,377.0,6294.0,6187.0,28056.0,0.05989831585637115,0.22052323923581407,2014,for_profit,,,,30603726.0,56148304.0,30830483.0,Carthage,Brentwood,yes,5.0,
1147,82201,Wellmont Bristol Regional Medical Center,440012.0,37620.0,-1,Wellmont Health System,General Medical and Surgical,852808000.0,10640302.0,23003780.0,244349001.0,16733000.0,236448161.0,23282263.0,40015263.0,33644082.0,5334010.0,219441000.0,312.0,4154.0,42440.0,15394.0,100911.0,0.09787935909519321,0.15255026706701946,2014,non_profit,,,,373591511.0,474044000.0,378764000.0,Bristol,Kingsport,yes,5.0,
1148,82211,"Wellmont - Holston Valley Medical Center, Inc.",440017.0,37660.0,-1,Wellmont Health System,General Medical and Surgical,1063099000.0,74324383.0,76437528.0,294028001.0,19235000.0,283859753.0,21193000.0,40428000.0,150761911.0,26085506.0,287953000.0,505.0,8019.0,78699.0,17968.0,152835.0,0.10189456028666184,0.11756469395099291,2014,non_profit,,,,563232802.0,493070000.0,570029000.0,Kingsport,Kingsport,yes,5.0,
1149,82251,Indian Path Medical Center,440176.0,37663.0,-1,Mountain States Health Alliance,General Medical and Surgical,478799083.0,31906233.0,39400606.0,89816000.0,12145866.0,83617049.0,8058731.0,20204597.0,71306839.0,11041348.0,86478251.0,239.0,2749.0,24162.0,21296.0,117137.0,0.11377369423061005,0.1818042121618276,2014,non_profit,,,,244633327.0,232148269.0,246650814.0,Kingsport,Johnson City,yes,5.0,
1150,82751,HealthSouth Rehabilitation Hospital,443027.0,376603775.0,-1,HealthSouth Corporation,Rehabilitation,22827777.0,752608.0,0.0,12518909.0,156220.0,12504882.0,299975.0,456195.0,752608.0,319050.0,11469460.0,50.0,334.0,11352.0,0.0,0.0,0.02942212825933756,,2014,for_profit,,,,22827777.0,0.0,22827777.0,Kingsport,Birmingham,no,,
1151,82761,"Select Specialty Hospitals - Tricities, Inc.",442016.0,37620.0,0,,Long Term Acute Care,54159987.0,4001664.0,0.0,15985064.0,223943.0,15976341.0,0.0,223943.0,4001664.0,1164673.0,14213229.0,33.0,775.0,10772.0,0.0,0.0,0.07194578536947642,,2014,for_profit,,,,54159987.0,0.0,54159987.0,Bristol,,no,,
1152,83204,Portland Medical Center,440194.0,37148.0,-1,HCA Healthcare Corporation,Off-site Emergency Room & Diagnostic Center,44748813.0,0.0,13041864.0,6797632.0,1584494.0,6797632.0,1063.0,1585557.0,13041864.0,1592869.0,4163713.0,38.0,0.0,0.0,3964.0,10565.0,,0.37520113582584,2014,for_profit,,,,0.0,44748813.0,0.0,Portland,Nashville,yes,5.0,
1153,83244,Sumner Regional Medical Center,440003.0,370662400.0,-1,LifePoint Hospitals,General Medical and Surgical,546661249.0,28115604.0,47764035.0,138943594.0,22274779.0,129391345.0,7249422.0,29524201.0,75879639.0,7981544.0,113169276.0,155.0,3726.0,36733.0,19739.0,95031.0,0.10143467726567391,0.20771116793467395,2014,for_profit,,,,274833549.0,268358340.0,278302909.0,Gallatin,Brentwood,yes,5.0,
1154,83254,TriStar Hendersonville Medical Center,440194.0,37075.0,-1,HCA Healthcare Corporation,General Medical and Surgical,602517738.0,31829034.0,53365490.0,105605775.0,50642388.0,102272563.0,7180032.0,57822420.0,85194524.0,10185818.0,94444637.0,110.0,2736.0,19295.0,14856.0,85336.0,0.14179839336615704,0.1740883097403206,2014,for_profit,,,,249871014.0,349697356.0,252820382.0,Hendersonville,Nashville,yes,5.0,
1155,84256,Baptist Memorial Hospital - Tipton,440131.0,38019.0,-1,Baptist Memorial Healthcare Corporation,General Medical and Surgical,271732554.0,6439081.0,34996201.0,68010409.0,6185573.0,65500631.0,10733726.0,16919299.0,41435282.0,6354717.0,77184342.0,100.0,891.0,3315.0,10866.0,43424.0,0.2687782805429864,0.25023028739867353,2014,non_profit,,,,19196832.0,251912679.0,19819875.0,Covington,Memphis,yes,5.0,
1156,85214,Trousdale Medical Center,441301.0,370741744.0,-1,LifePoint Hospitals,Critical Access Hospital,26643083.0,414370.0,4998327.0,12509263.0,2125129.0,9873713.0,126471.0,2251600.0,5412697.0,1402223.0,8024813.0,25.0,74.0,2133.0,2973.0,12386.0,0.034692920768870136,0.24002906507347005,2014,for_profit,,,,8735458.0,17907625.0,8735458.0,Hartsville,Brentwood,yes,5.0,
1157,86211,"Unicoi County Memorial Hospital, Inc.",440001.0,376502196.0,-1,Mountain States Health Alliance,General Medical and Surgical,55903507.0,791884.0,4480470.0,16036258.0,7096187.0,14824984.0,333169.0,7429356.0,5272354.0,889489.0,15176489.0,48.0,194.0,4062.0,2787.0,24136.0,0.04775972427375677,0.11547066622472656,2014,non_profit,,,,21209625.0,34693882.0,21209625.0,Eriwn,Johnson City,yes,5.0,
1158,89234,River Park Hospital,440151.0,37110.0,-1,"Capella Healthcare, Inc.",General Medical and Surgical,244232196.0,15907769.0,39784582.0,51835418.0,7848355.0,49575224.0,629555.0,8477910.0,55692351.0,6395042.0,44294378.0,125.0,1497.0,11341.0,17467.0,64263.0,0.13199894189224937,0.27180492662963135,2014,for_profit,,,,88181479.0,154329674.0,89902522.0,McMinnville,Franklin,yes,5.0,
1159,90231,Franklin Woods Community Hospital,440184.0,37604.0,-1,Mountain States Health Alliance,General Medical and Surgical,319358547.0,18094651.0,26805685.0,66414047.0,9370620.0,63576186.0,4492853.0,13863473.0,44900336.0,6592679.0,57671159.0,80.0,2023.0,15182.0,8005.0,42046.0,0.13324990119878805,0.1903867193074252,2014,non_profit,,,,117857001.0,197877421.0,121481126.0,Johnson City,Johnson City,yes,5.0,
1160,90281,Johnson City Medical Center,440063.0,376046094.0,-1,Mountain States Health Allianace,General Medical and Surgical,1995815403.0,172666672.0,106260090.0,397104819.0,46247040.0,376997591.0,50187985.0,96435025.0,278926762.0,47039463.0,370956824.0,501.0,22579.0,119570.0,42564.0,250928.0,0.18883499205486326,0.16962634699993623,2014,non_profit,,,,1213804907.0,778755090.0,1217060313.0,Johnson City,Johnson City,yes,5.0,
1161,90411,Woodridge Psychiatric Hospital,44063.0,37604.0,-1,Mountain States Health Alliance,Psychiatric,58691969.0,1755819.0,983.0,17628539.0,930428.0,11183977.0,14494304.0,15424732.0,1756802.0,561108.0,17529419.0,84.0,3176.0,23426.0,8.0,4482.0,0.13557585588662172,0.00178491744756805,2014,non_profit,,,,58085025.0,606944.0,58085025.0,Johnson City,Johnson City,no,,
1162,90751,James H. and Cecile Quillen Rehabilitation Hospital,443033.0,37601.0,-1,Mountain States Health Alliance,Rehabilitation,37056755.0,1219631.0,1405290.0,8974820.0,549948.0,8966294.0,763597.0,1313545.0,2624921.0,236775.0,7169269.0,26.0,163.0,6979.0,455.0,4611.0,0.023355781630606105,0.09867707655606159,2014,non_profit,,,,34608538.0,2448217.0,34608538.0,Johnson City,Johnson City,no,,
1163,91214,Wayne Medical Center,440010.0,38485.0,-1,Maury Regional Hospital,General Medical and Surgical,34741650.0,347278.0,4292143.0,11943885.0,2240793.0,10018391.0,476113.0,2716906.0,4639421.0,459262.0,12462338.0,80.0,123.0,1732.0,3115.0,20702.0,0.0710161662817552,0.15046855376292145,2014,public,,,,8356605.0,26385045.0,8356605.0,Waynesboro,Columbia,yes,5.0,
1164,92225,Volunteer Community Hospital,440061.0,38237.0,-1,Community Health Systems,General Medical and Surgical,160176873.0,10276626.0,23373823.0,22528129.0,3956624.0,22160421.0,42849.0,3999473.0,33650449.0,3105069.0,23706064.0,100.0,799.0,4602.0,5711.0,24208.0,0.17362016514558887,0.2359137475214805,2014,for_profit,,,,50985238.0,108449122.0,51727751.0,Martin,Franklin,yes,5.0,
1165,92405,Behavioral Healthcare Center at Martin,444005.0,38237.0,0,,Psychiatric,4676349.0,0.0,0.0,4100881.0,-11588.0,4100881.0,-1184.0,-12772.0,0.0,0.0,3263860.0,16.0,0.0,4273.0,0.0,0.0,0.0,,2014,for_profit,,,,4676349.0,0.0,4676349.0,Martin,,no,,
1166,92795,HealthSouth Cane Creek Rehabilitation Center,443030.0,382373812.0,-1,HealthSouth Corporation,Rehabilitation,14952225.0,0.0,0.0,12218696.0,103650.0,12110797.0,33879.0,137529.0,0.0,0.0,8510703.0,40.0,0.0,9375.0,0.0,0.0,0.0,,2014,for_profit,,,,14952225.0,0.0,14952225.0,Martin,Birmingham,no,,
